customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00174,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,38.6,493.12,Yes
CUST-00175,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.41,3678.43,No
CUST-00176,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.22,787.29,No
CUST-00177,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.74,1998.84,No
CUST-00178,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,44.82,852.35,No
CUST-00179,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.01,3476.65,No
CUST-00180,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),56.82,1825.09,Yes
CUST-00181,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,52.63,1107.55,No
CUST-00182,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,48.02,676.05,No
CUST-00183,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.02,1503.62,Yes
CUST-00184,Male,0,No,No,49,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),73.22,3585.19,No
CUST-00185,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.96,1622.38,No
CUST-00186,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),34.1,369.86,No
CUST-00187,Female,1,No,Yes,60,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),34.01,2031.05,No
CUST-00188,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.07,2168.02,No
CUST-00189,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.56,3825.37,No
CUST-00190,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.94,284.14,Yes
CUST-00191,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.9,2514.05,No
CUST-00192,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.58,3426.28,Yes
CUST-00193,Male,0,No,No,32,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,40.74,1295.21,No
CUST-00194,Male,0,No,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,43.97,3120.31,No
CUST-00195,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.34,3255.98,No
CUST-00196,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.26,289.84,No
CUST-00197,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.63,529.34,No
CUST-00198,Female,1,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.16,2293.44,No
CUST-00199,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,46.19,1944.7,No
CUST-00200,Male,1,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),47.29,3410.06,No
CUST-00201,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),54.47,2502.93,Yes
CUST-00202,Female,1,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,56.23,2306.63,No
CUST-00203,Male,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,68.79,279.03,Yes
CUST-00204,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.55,543.05,No
CUST-00205,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),61.79,869.92,Yes
CUST-00206,Male,0,No,Yes,53,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.33,2828.45,Yes
CUST-00207,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.15,1886.88,No
CUST-00208,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,32.24,740.38,No
CUST-00209,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,48.77,1517.34,No
CUST-00210,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.57,1668.64,No
CUST-00211,Male,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.52,4060.59,No
CUST-00212,Male,1,No,Yes,23,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,47.02,1088.06,No
CUST-00213,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.39,357.76,Yes
CUST-00214,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.52,740.58,No
CUST-00215,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,53.08,1378.98,No
CUST-00216,Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),53.68,1554.95,No
CUST-00217,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.08,296.82,Yes
CUST-00218,Male,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,58.68,2159.79,No
CUST-00219,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,39.87,1324.57,No
CUST-00220,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.91,3124.43,Yes
CUST-00221,Male,0,No,Yes,61,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),34.77,2122.35,No
CUST-00222,Male,1,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),39.89,1630.55,No
CUST-00223,Female,0,No,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.23,842.12,No
CUST-00224,Female,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.18,689.32,No
CUST-00225,Female,1,Yes,Yes,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),39.88,2033.55,No
CUST-00226,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.92,997.27,No
CUST-00227,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,45.66,642.18,No
CUST-00228,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.02,4147.28,Yes
CUST-00229,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,62.15,1868.2,No
CUST-00230,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,46.4,2781.87,No
CUST-00231,Female,0,No,Yes,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,42.86,2264.42,No
CUST-00232,Female,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.41,810.95,No
CUST-00233,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.94,1377.13,No
CUST-00234,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.31,1875.6,No
CUST-00235,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.68,441.85,No
CUST-00236,Female,1,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.51,655.8,No
CUST-00237,Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,36.64,1760.85,No
CUST-00238,Female,1,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,61.63,1729.96,No
CUST-00239,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),48.84,351.84,No
CUST-00240,Female,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.17,1640.78,No
CUST-00241,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.6,529.79,Yes
CUST-00242,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.09,2113.59,No
CUST-00243,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.58,1393.69,No
CUST-00244,Male,1,No,Yes,13,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,38.29,498.13,No
CUST-00245,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,47.7,1579.68,No
CUST-00246,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,37.38,1198.51,No
CUST-00247,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,38.29,1835.32,No
CUST-00248,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),55.43,269.58,No
CUST-00249,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.51,1743.81,No
CUST-00250,Male,0,No,No,3,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,60.09,176.12,Yes
CUST-00251,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.37,805.88,No
CUST-00252,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.8,2008.77,No
CUST-00253,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.67,2885.42,No
CUST-00254,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,54.85,1099.61,No
CUST-00255,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,1038.1,Yes
CUST-00256,Male,1,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),39.02,784.24,Yes
CUST-00257,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.03,394.53,Yes
CUST-00258,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.83,1990.86,No
CUST-00259,Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),69.0,2894.3,No
CUST-00260,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.2,633.14,Yes
CUST-00261,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.14,1885.53,No
CUST-00262,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),42.15,1731.75,No
CUST-00263,Male,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.82,68.85,No
CUST-00264,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),40.39,1734.16,No
CUST-00265,Male,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.86,1053.3,No
CUST-00266,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.5,3733.31,Yes
CUST-00267,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,51.99,2655.8,Yes
CUST-00268,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.23,243.13,No
CUST-00269,Male,0,No,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),53.47,800.25,No
CUST-00270,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.57,958.16,No
CUST-00271,Female,1,No,No,70,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),49.13,3443.83,No
CUST-00272,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.25,839.12,No
CUST-00273,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.44,2364.43,No
CUST-00274,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.87,3673.64,No
CUST-00275,Male,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.02,232.86,Yes
CUST-00276,Female,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,37.7,1094.72,No
CUST-00277,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,67.52,2097.25,No
CUST-00278,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),67.07,4424.87,No
CUST-00279,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.88,1390.11,No
CUST-00280,Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.96,1099.34,No
CUST-00281,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,36.42,375.95,No
CUST-00282,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.33,677.18,No
CUST-00283,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),50.14,857.11,No
CUST-00284,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,64.56,4315.61,No
CUST-00285,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.12,190.41,No
CUST-00286,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.38,2004.91,Yes
CUST-00287,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),69.23,4640.32,No
CUST-00288,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,57.14,1721.04,Yes
CUST-00289,Male,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.49,3155.38,No
CUST-00290,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.29,1800.46,No
CUST-00291,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,47.32,3403.24,No
CUST-00292,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.15,1984.43,Yes
CUST-00293,Male,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,48.53,2855.44,No
CUST-00294,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.55,669.88,No
CUST-00295,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.21,838.57,No
CUST-00296,Female,1,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,54.14,2865.73,Yes
CUST-00297,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),63.81,59.49,Yes
CUST-00298,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,55.75,1895.76,No
CUST-00299,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),49.64,2191.56,No
CUST-00300,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,61.04,859.4,Yes
CUST-00301,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.08,968.83,No
CUST-00302,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),38.57,1348.85,Yes
CUST-00303,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),42.05,2482.04,No
CUST-00304,Female,0,No,No,24,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),45.22,1081.68,No
CUST-00305,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,47.95,3120.98,No
CUST-00306,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.35,185.59,No
CUST-00307,Female,1,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.87,2226.71,No
CUST-00308,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.02,2354.99,Yes
CUST-00309,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),49.17,43.1,No
CUST-00310,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),48.08,1970.26,No
CUST-00311,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),56.69,1752.24,No
CUST-00312,Male,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),31.45,1145.59,No
CUST-00313,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.84,2910.95,Yes
CUST-00314,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.71,1948.21,No
CUST-00315,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38.95,1126.92,No
CUST-00316,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,59.09,175.79,No
CUST-00317,Male,0,No,Yes,58,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,48.68,2832.46,No
CUST-00318,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,52.92,3231.91,No
CUST-00319,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.92,417.97,Yes
CUST-00320,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.89,798.27,No
CUST-00321,Female,1,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.29,2211.92,No
CUST-00322,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,46.74,2157.98,Yes
CUST-00323,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.15,494.4,No
CUST-00324,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.83,1054.3,Yes
